InteractorA	InteractorB
23385	6294
23385	6426
23385	6513
23385	6598
23385	6601
23385	6633
23385	6714
23385	6749
23385	7150
23385	7155
23385	7525
23385	8140
23385	8467
23385	8604
23385	9092
23385	9319
23385	9675
23385	9804
23385	9967
23385	10067
23385	10111
23385	10284
23385	10286
23385	10528
23385	10557
23385	10558
23385	10713
23385	10772
23385	10813
23385	10916
23385	10989
23385	11031
23385	11198
23385	23212
23385	23621
23385	24148
23385	25953
23385	26123
23385	26156
23385	26227
23385	29896
23385	51340
23385	51491
23385	51602
23385	55234
23385	55824
23385	55920
23385	57418
23385	57488
23385	58472
23385	58477
23385	63901
23385	64210
23385	79971
23385	81853
23385	84675
23385	90580
23385	94081
23385	113146
23385	114990
23385	117246
23385	124245
23386	3054
23386	5048
23386	6742
23386	8883
23386	9125
23386	10277
23386	10498
23386	23450
23386	23582
23386	386675
23386	386682
23390	118
23390	311
23390	689
23390	824
23390	1041
23390	1267
23390	1386
23390	1453
23390	1475
23390	1616
23390	1810
23390	1915
23390	1937
23390	2553
23390	2623
23390	2801
23390	2887
23390	2931
23390	3093
23390	3105
23390	3123
23390	3646
23390	3845
23390	3872
23390	3927
23390	5144
23390	5295
23390	5757
23390	5888
23390	5908
23390	6507
23390	6598
23390	7538
23390	8743
23390	8773
23390	9322
23390	9637
23390	9869
23390	10120
23390	10133
23390	10163
23390	10181
23390	10419
23390	10458
23390	10494
23390	10529
23390	10946
23390	11070
23390	11274
23390	22938
23390	23390
23390	25842
23390	26098
23390	27030
23390	51322
23390	54518
23390	54828
23390	55152
23390	55748
23390	56254
23390	56957
23390	57182
23390	60626
23390	64927
23390	79654
23390	79670
23390	79727
23390	80331
23390	80764
23390	81848
23390	84365
23390	84669
23390	84844
23390	85395
23390	90060
23390	91283
23390	91833
23390	93621
23390	152006
23390	161742
23390	200734
23390	221120
23390	266553
23390	285195
23392	476
23392	1639
23392	1653
23392	1780
23392	2193
23392	2319
23392	2804
23392	3187
23392	3303
23392	3337
23392	3799
23392	4430
23392	4628
23392	5687
23392	5688
23392	5701
23392	5702
23392	5704
23392	5705
23392	5706
23392	5707
23392	5709
23392	5710
23392	5717
23392	5718
23392	5719
23392	5955
23392	6228
23392	6231
23392	6510
23392	6709
23392	7458
23392	7846
23392	8239
23392	8602
23392	9352
23392	9559
23392	10211
23392	10213
23392	10383
23392	22992
23392	22995
23392	23352
23392	23384
23392	25994
23392	26521
23392	51377
23392	55720
23392	57085
23392	84678
23392	114569
23392	116173
23392	152185
23392	203068
23392	345275
23394	996
23394	2010
23394	4735
23394	6597
23394	6601
23394	8289
23394	10284
23394	10969
23394	23212
23394	26227
23396	7094
23396	7316
23396	27131
23396	55353
23397	226
23397	4001
23397	6908
23397	10066
23397	10592
23397	10614
23397	25831
23397	55729
23397	64151
23397	64837
23397	79654
23397	124565
23406	60
23406	71
23406	396
23406	1072
23406	1396
23406	1854
23406	4191
23406	5093
23406	7073
23406	7086
23406	8407
23406	9040
23406	51155
23411	31
23411	142
23411	207
23411	328
23411	367
23411	409
23411	604
23411	891
23411	1107
23411	1385
23411	1457
23411	1459
23411	1460
23411	1620
23411	1778
23411	1786
23411	1855
23411	1856
23411	1869
23411	1937
23411	2017
23411	2034
23411	2099
23411	2122
23411	2194
23411	2353
23411	2475
23411	2597
23411	2648
23411	2957
23411	3065
23411	3066
23411	3091
23411	3190
23411	3305
23411	3308
23411	3309
23411	3313
23411	3320
23411	3329
23411	3621
23411	3622
23411	3716
23411	3725
23411	3727
23411	3838
23411	3839
23411	4092
23411	4609
23411	4613
23411	4654
23411	4683
23411	4904
23411	5295
23411	5468
23411	5906
23411	5925
23411	5947
23411	5970
23411	6304
23411	6318
23411	6603
23411	6613
23411	6720
23411	6774
23411	6794
23411	6839
23411	6873
23411	6927
23411	7088
23411	7157
23411	7161
23411	7171
23411	7249
23411	7289
23411	7329
23411	7334
23411	7358
23411	7486
23411	7515
23411	7791
23411	7874
23411	8287
23411	8301
23411	8350
23411	8394
23411	8602
23411	8726
23411	8850
23411	8924
23411	9092
23411	9401
23411	9411
23411	9611
23411	9657
23411	9759
23411	9913
23411	10155
23411	10197
23411	10314
23411	10487
23411	11073
23411	22938
23411	23411
23411	23512
23411	23567
23411	54517
23411	54680
23411	54908
23411	55100
23411	55226
23411	56970
23411	57521
23411	57698
23411	64326
23411	80237
23411	81624
23411	84148
23411	84444
23411	84557
23411	253260
23411	653583
23412	1653
23412	2782
23412	4790
23412	6209
23412	8815
23412	10146
23412	10808
23412	28952
23412	54520
23412	54939
23412	79026
23412	126119
23412	149951
23412	150684
23413	1041
23413	1813
23413	4836
23413	5298
23413	6696
23413	6730
23413	7083
23413	9397
23413	23358
23413	23413
23413	51780
23413	55605
23413	84872
23413	200734
23414	3065
23414	3066
23414	5928
23414	5931
23414	9112
23414	9219
23414	57504
23424	23424
23426	400
23426	1387
23426	1499
23426	2314
23426	3065
23426	5252
23426	7421
23426	7498
23426	8350
23426	9253
23426	10498
23426	11180
23426	23426
23426	56850
23429	841
23429	1457
23429	1459
23429	1460
23429	2275
23429	3065
23429	6045
23429	6500
23429	7027
23429	7029
23429	7157
23429	7316
23429	7528
23429	7874
23429	8772
23429	8924
23429	11091
23429	11335
23429	23269
23429	54971
23429	55729
23429	57666
23429	63035
23429	64319
23429	79710
23429	83746
23429	84678
23435	60
23435	103
23435	292
23435	351
23435	444
23435	498
23435	708
23435	988
23435	1019
23435	1152
23435	1267
23435	1654
23435	1655
23435	1656
23435	1660
23435	1823
23435	1832
23435	1915
23435	1937
23435	1938
23435	1968
23435	1969
23435	1981
23435	1994
23435	2023
23435	2026
23435	2091
23435	2317
23435	2319
23435	2521
23435	2547
23435	2597
23435	2670
23435	2752
23435	2764
23435	2806
23435	2810
23435	2923
23435	2926
23435	3007
23435	3181
23435	3182
23435	3183
23435	3184
23435	3187
23435	3192
23435	3308
23435	3309
23435	3312
23435	3320
23435	3337
23435	3608
23435	3609
23435	3728
23435	3838
23435	3921
23435	3939
23435	4076
23435	4134
23435	4190
23435	4343
23435	4440
23435	4627
23435	4666
23435	4670
23435	4684
23435	4691
23435	4736
23435	4839
23435	4869
23435	5094
23435	5160
23435	5230
23435	5317
23435	5442
23435	5530
23435	5699
23435	5725
23435	5813
23435	5814
23435	5822
23435	5976
23435	5984
23435	6045
23435	6122
23435	6124
23435	6125
23435	6128
23435	6129
23435	6130
23435	6132
23435	6133
23435	6134
23435	6135
23435	6136
23435	6137
23435	6138
23435	6139
23435	6142
23435	6143
23435	6144
23435	6146
23435	6147
23435	6154
23435	6158
23435	6160
23435	6161
23435	6175
23435	6187
23435	6188
23435	6189
23435	6191
23435	6194
23435	6201
23435	6203
23435	6205
23435	6208
23435	6217
23435	6218
23435	6222
23435	6224
23435	6228
23435	6229
23435	6230
23435	6238
23435	6311
23435	6431
23435	6432
23435	6627
23435	6732
23435	6741
23435	6780
23435	7150
23435	7167
23435	7273
23435	7384
23435	7385
23435	7415
23435	7416
23435	7520
23435	7531
23435	7534
23435	7916
23435	7919
23435	8106
23435	8453
23435	8531
23435	8570
23435	8602
23435	8661
23435	8662
23435	8663
23435	8667
23435	8668
23435	8761
23435	8939
23435	8971
23435	9045
23435	9092
23435	9100
23435	9101
23435	9129
23435	9188
23435	9349
23435	9532
23435	9584
23435	9774
23435	9782
23435	9869
23435	9877
23435	9908
23435	9931
23435	9987
23435	10013
23435	10016
23435	10049
23435	10146
23435	10155
23435	10376
23435	10399
23435	10482
23435	10514
23435	10521
23435	10528
23435	10644
23435	10658
23435	10808
23435	10856
23435	10949
23435	11100
23435	11151
23435	11224
23435	11244
23435	11273
23435	11331
23435	11338
23435	22907
23435	22913
23435	23020
23435	23107
23435	23196
23435	23215
23435	23350
23435	23367
23435	23435
23435	23517
23435	23521
23435	23567
23435	25940
23435	26058
23435	26135
23435	26227
23435	26354
23435	26986
23435	27044
23435	27161
23435	27292
23435	27316
23435	27339
23435	29093
23435	29894
23435	51441
23435	51491
23435	51593
23435	51602
23435	51631
23435	51663
23435	51807
23435	54464
23435	54814
23435	55133
23435	55153
23435	55720
23435	55922
23435	56829
23435	56945
23435	57532
23435	57805
23435	65993
23435	79009
23435	79026
23435	81627
23435	84790
23435	90957
23435	92140
23435	113251
23435	117159
23435	124540
23435	124801
23435	130617
23435	131578
23435	170506
23435	203068
23435	220988
23435	221092
23435	345651
23438	2617
23438	3035
23438	3329
23438	57085
23439	478
23439	3105
23439	4283
23439	5738
23439	5754
23439	6253
23439	7049
23439	10100
23439	22937
23439	23065
23439	54910
23439	56255
23439	79669
23450	1639
23450	2040
23450	3315
23450	4904
23450	5347
23450	5883
23450	6421
23450	6426
23450	6432
23450	6500
23450	6502
23450	6626
23450	6632
23450	6633
23450	6634
23450	6709
23450	7296
23450	7337
23450	7448
23450	8243
23450	9092
23450	9126
23450	9128
23450	9129
23450	9343
23450	9967
23450	10262
23450	10286
23450	10492
23450	10534
23450	10576
23450	10813
23450	10915
23450	11338
23450	23020
23450	26276
23450	29896
23450	30968
23450	54908
23450	55234
23450	55680
23450	55692
23450	55749
23450	57418
23450	57461
23450	57805
23450	84675
23450	114034
23450	124245
23450	203068
23451	829
23451	908
23451	1314
23451	1315
23451	2058
23451	3575
23451	3838
23451	4782
23451	5356
23451	5511
23451	6122
23451	6134
23451	6142
23451	6147
23451	6187
23451	6421
23451	6426
23451	6434
23451	6626
23451	6632
23451	6633
23451	6634
23451	6651
23451	6742
23451	6749
23451	7168
23451	7448
23451	8805
23451	9092
23451	9128
23451	9129
23451	9343
23451	9361
23451	9878
23451	9984
23451	10262
23451	10376
23451	10713
23451	11338
23451	22820
23451	23020
23451	23435
23451	23450
23451	23451
23451	23524
23451	26517
23451	54732
23451	79753
23451	84844
23451	84991
23451	284695
23456	578
23456	4695
23456	51295
23456	54539
23461	1571
23461	3164
23462	60
23462	324
23462	908
23462	990
23462	1457
23462	1460
23462	1639
23462	1655
23462	2091
23462	2130
23462	2197
23462	2237
23462	2316
23462	3178
23462	3181
23462	3184
23462	3187
23462	3190
23462	3280
23462	3303
23462	3309
23462	3312
23462	3326
23462	4140
23462	4193
23462	4654
23462	4841
23462	4851
23462	4904
23462	5339
23462	5783
23462	5861
23462	6132
23462	6133
23462	6135
23462	6136
23462	6138
23462	6188
23462	6193
23462	6201
23462	6204
23462	6208
23462	6210
23462	6217
23462	6218
23462	6222
23462	6223
23462	6224
23462	6230
23462	6235
23462	6500
23462	6632
23462	6634
23462	7088
23462	7157
23462	7273
23462	7277
23462	7280
23462	7415
23462	7430
23462	7431
23462	7846
23462	9221
23462	9349
23462	9768
23462	9802
23462	9922
23462	10376
23462	10381
23462	10382
23462	10383
23462	10694
23462	11017
23462	11329
23462	22948
23462	23077
23462	23224
23462	23462
23462	55320
23462	55704
23462	57448
23462	58487
23462	85456
23462	200916
23462	200933
23462	203068
23462	337967
23463	387
23463	4582
23463	5095
23463	6814
23463	22954
23463	127544
23463	200894
23468	86
23468	396
23468	546
23468	637
23468	1108
23468	2547
23468	3009
23468	3066
23468	3069
23468	3619
23468	3838
23468	3839
23468	3840
23468	3930
23468	4163
23468	4691
23468	5515
23468	5516
23468	5525
23468	5925
23468	5928
23468	5931
23468	5955
23468	6018
23468	6125
23468	6154
23468	6595
23468	6597
23468	6776
23468	6839
23468	6908
23468	6921
23468	8290
23468	8314
23468	8350
23468	8462
23468	9203
23468	9212
23468	9555
23468	9849
23468	9869
23468	10155
23468	10574
23468	10576
23468	10923
23468	22850
23468	23076
23468	23126
23468	23269
23468	23394
23468	23468
23468	23512
23468	25799
23468	25836
23468	26056
23468	54904
23468	55143
23468	55506
23468	55791
23468	55900
23468	58525
23468	79723
23468	79813
23468	79818
23468	84108
23468	92595
23468	92609
23468	121504
23468	283489
23468	374899
23469	84365
23473	1488
23473	2801
23473	5635
23473	5987
23473	8313
23473	9500
23473	79027
23473	221504
23474	50
23474	351
23474	1528
23474	2271
23474	2395
23474	2950
23474	3417
23474	5464
23474	7157
23474	7167
23474	8209
23474	8801
23474	8802
23474	8833
23474	9380
23474	9446
23474	23203
23474	23474
23474	25932
23474	26003
23474	51218
23474	55791
23474	84966
23474	112812
23474	143888
23476	367
23476	648
23476	904
23476	905
23476	1025
23476	1108
23476	1158
23476	1719
23476	2033
23476	2146
23476	2261
23476	3431
23476	4297
23476	5469
23476	5562
23476	5604
23476	5728
23476	5925
23476	5981
23476	5982
23476	5983
23476	5984
23476	5985
23476	6046
23476	6128
23476	6597
23476	6599
23476	6602
23476	6615
23476	7157
23476	7291
23476	7403
23476	7468
23476	8019
23476	8359
23476	8405
23476	8452
23476	8454
23476	8886
23476	9282
23476	9440
23476	9862
23476	9968
23476	10419
23476	10458
23476	10614
23476	10902
23476	23135
23476	23411
23476	23476
23476	23560
23476	27154
23476	54865
23476	54904
23476	55818
23476	55929
23476	55971
23476	57599
23476	60560
23476	84678
23476	91833
23476	121504
23476	124245
23476	126961
23476	400506
23481	1059
23481	1457
23481	1736
23481	2091
23481	2923
23481	3514
23481	3796
23481	4076
23481	4627
23481	4839
23481	4931
23481	5411
23481	6046
23481	6129
23481	6155
23481	6157
23481	6238
23481	6924
23481	7150
23481	7343
23481	7726
23481	8886
23481	9092
23481	9184
23481	9349
23481	9739
23481	10146
23481	10153
23481	10412
23481	10514
23481	10813
23481	10921
23481	10940
23481	11103
23481	23076
23481	23212
23481	23223
23481	23246
23481	23481
23481	23524
23481	23560
23481	25873
23481	26155
23481	26354
23481	27125
23481	27154
23481	30827
23481	55299
23481	56829
23481	57703
23481	79169
23481	84154
23481	84629
23481	85313
23481	117246
23481	151230
23481	285855
23484	757
23484	973
23484	1366
23484	2702
23484	2866
23484	2867
23484	6386
23484	6541
23484	6785
23484	7039
23484	10100
23484	23484
23484	23673
23484	55069
23484	55266
23484	65062
23484	80346
23484	81853
23484	81855
23484	90993
23484	136263
23484	200894
23484	340061
23484	344892
23484	493856
23484	493869
23484	780776
23495	708
23495	970
23495	3654
23495	4615
23495	7186
23495	7187
23495	7189
23495	7297
23495	8741
23495	8795
23495	9967
23495	23223
23495	26097
23495	26168
23495	27332
23495	30844
23495	51135
23495	54439
23495	54881
23495	64062
23495	79009
23499	5711
23499	8531
23499	10130
23504	8260
23506	86
23506	373
23506	3316
23506	6310
23506	6597
23506	9146
23506	26039
23506	54971
23510	4609
23512	31
23512	71
23512	103
23512	226
23512	367
23512	378
23512	383
23512	488
23512	506
23512	509
23512	539
23512	708
23512	811
23512	821
23512	908
23512	988
23512	1024
23512	1104
23512	1105
23512	1106
23512	1108
23512	1314
23512	1434
23512	1459
23512	1460
23512	1495
23512	1627
23512	1642
23512	1650
23512	1654
23512	1655
23512	1660
23512	1736
23512	1778
23512	1786
23512	1974
23512	2010
23512	2058
23512	2079
23512	2091
23512	2274
23512	2275
23512	2317
23512	2332
23512	2475
23512	2521
23512	2923
23512	2969
23512	2975
23512	3005
23512	3007
23512	3018
23512	3054
23512	3065
23512	3172
23512	3276
23512	3301
23512	3303
23512	3516
23512	3608
23512	3609
23512	3837
23512	3838
23512	3945
23512	3963
23512	3980
23512	3983
23512	4026
23512	4088
23512	4116
23512	4171
23512	4173
23512	4176
23512	4236
23512	4637
23512	4641
23512	4691
23512	4790
23512	4839
23512	4904
23512	4926
23512	4927
23512	5034
23512	5052
23512	5111
23512	5116
23512	5245
23512	5315
23512	5317
23512	5339
23512	5356
23512	5431
23512	5479
23512	5501
23512	5537
23512	5725
23512	5831
23512	5885
23512	5901
23512	5903
23512	5927
23512	5928
23512	5931
23512	5936
23512	5954
23512	5976
23512	5978
23512	6045
23512	6251
23512	6418
23512	6426
23512	6428
23512	6431
23512	6432
23512	6434
23512	6500
23512	6597
23512	6598
23512	6599
23512	6601
23512	6602
23512	6603
23512	6615
23512	6624
23512	6625
23512	6626
23512	6627
23512	6632
23512	6633
23512	6634
23512	6638
23512	6651
23512	6696
23512	6737
23512	6741
23512	6748
23512	6749
23512	7019
23512	7167
23512	7203
23512	7284
23512	7314
23512	7334
23512	7343
23512	7353
23512	7403
23512	7415
23512	7425
23512	7520
23512	7528
23512	7536
23512	7706
23512	7707
23512	7756
23512	7840
23512	7917
23512	7919
23512	8021
23512	8079
23512	8085
23512	8087
23512	8091
23512	8106
23512	8148
23512	8202
23512	8208
23512	8295
23512	8402
23512	8450
23512	8467
23512	8531
23512	8570
23512	8665
23512	8669
23512	8683
23512	8761
23512	8886
23512	8894
23512	8939
23512	8971
23512	9070
23512	9092
23512	9112
23512	9126
23512	9131
23512	9169
23512	9184
23512	9212
23512	9221
23512	9320
23512	9329
23512	9343
23512	9410
23512	9416
23512	9440
23512	9451
23512	9513
23512	9555
23512	9584
23512	9618
23512	9667
23512	9688
23512	9702
23512	9716
23512	9739
23512	9774
23512	9775
23512	9908
23512	9918
23512	9939
23512	9967
23512	10016
23512	10051
23512	10155
23512	10171
23512	10181
23512	10189
23512	10262
23512	10284
23512	10286
23512	10291
23512	10397
23512	10399
23512	10432
23512	10482
23512	10514
23512	10592
23512	10594
23512	10600
23512	10611
23512	10613
23512	10657
23512	10726
23512	10762
23512	10772
23512	10856
23512	10921
23512	10939
23512	10946
23512	10969
23512	10985
23512	10989
23512	10992
23512	11052
23512	11103
23512	11198
23512	11331
23512	11335
23512	11338
23512	11340
23512	22907
23512	22913
23512	22916
23512	22938
23512	22984
23512	22985
23512	23019
23512	23020
23512	23029
23512	23064
23512	23091
23512	23186
23512	23234
23512	23244
23512	23272
23512	23331
23512	23363
23512	23367
23512	23397
23512	23450
23512	23451
23512	23481
23512	23512
23512	23528
23512	23560
23512	25813
23512	25909
23512	25983
23512	25998
23512	26073
23512	26097
23512	26147
23512	26156
23512	26227
23512	26528
23512	26580
23512	26608
23512	26993
23512	27327
23512	27332
23512	27339
23512	27443
23512	29105
23512	29117
23512	29896
23512	30968
23512	51147
23512	51309
23512	51340
23512	51362
23512	51474
23512	51490
23512	51602
23512	51631
23512	51639
23512	53615
23512	54606
23512	54625
23512	54815
23512	54901
23512	54906
23512	54927
23512	55037
23512	55127
23512	55210
23512	55226
23512	55506
23512	55536
23512	55636
23512	55651
23512	55692
23512	55696
23512	55746
23512	55755
23512	55758
23512	55832
23512	55905
23512	55922
23512	56949
23512	57122
23512	57418
23512	57448
23512	57459
23512	57461
23512	57504
23512	57634
23512	57669
23512	57680
23512	57805
23512	64151
23512	64332
23512	65123
23512	79084
23512	79228
23512	79710
23512	79784
23512	79811
23512	79869
23512	79872
23512	81608
23512	81627
23512	83759
23512	83860
23512	84132
23512	84135
23512	84456
23512	84656
23512	84661
23512	84823
23512	84844
23512	85364
23512	85456
23512	89122
23512	91746
23512	92609
23512	94081
23512	94104
23512	112939
23512	121504
23512	124245
23512	124540
23512	134430
23512	140701
23512	154810
23512	192111
23512	202559
23512	283149
23512	284110
23512	284695
23512	100526737
23513	324
23513	6300
23513	8502
23516	84445
23517	1434
23517	1655
23517	1981
23517	4839
23517	6633
23517	8667
23517	8761
23517	9775
23517	9785
23517	9933
23517	11004
23517	22803
23517	22938
23517	23212
23517	23223
23517	23517
23517	26986
23517	54475
23521	2040
23521	2091
23521	3692
23521	4736
23521	6124
23521	6125
23521	6128
23521	6130
23521	6133
23521	6134
23521	6135
23521	6136
23521	6138
23521	6139
23521	6156
23521	6157
23521	6161
23521	6165
23521	6168
23521	6181
23521	6191
23521	6194
23521	6201
23521	6208
23521	6222
23521	6231
23521	6232
23521	7448
23521	8761
23521	9533
23521	26986
23524	50
23524	351
23524	988
23524	989
23524	1653
23524	1654
23524	1655
23524	1725
23524	1781
23524	1915
23524	1933
23524	1936
23524	1973
23524	1994
23524	2547
23524	2969
23524	3178
23524	3181
23524	3183
23524	3185
23524	3187
23524	3189
23524	3191
23524	3301
23524	3303
23524	3315
23524	3329
23524	4000
23524	4175
23524	4637
23524	4670
23524	4735
23524	4841
23524	4904
23524	5162
23524	5339
23524	5411
23524	5531
23524	5621
23524	5700
23524	5704
23524	5705
23524	5928
23524	6128
23524	6130
23524	6187
23524	6189
23524	6193
23524	6201
23524	6207
23524	6223
23524	6421
23524	6599
23524	6627
23524	6631
23524	6632
23524	6633
23524	6634
23524	6636
23524	6711
23524	7277
23524	7415
23524	7431
23524	7531
23524	7726
23524	8449
23524	8662
23524	8665
23524	8667
23524	8668
23524	8878
23524	9188
23524	9219
23524	9343
23524	9414
23524	9532
23524	9584
23524	9775
23524	9939
23524	10179
23524	10189
23524	10262
23524	10286
23524	10569
23524	10594
23524	10801
23524	10813
23524	10856
23524	10992
23524	22826
23524	22948
23524	23176
23524	23450
23524	27316
23524	27339
23524	51649
23524	51755
23524	53615
23524	55324
23524	56852
23524	79009
23524	79228
23524	79577
23524	79753
23524	81608
23524	83481
23526	23299
23528	5460
23528	6657
23528	9950
23528	10916
23528	23046
23528	79778
23528	80304
23528	114787
23530	1836
23530	5445
23530	5955
23530	7296
23530	7536
23530	9129
23530	10165
23530	10975
23530	23603
23530	51234
23530	55379
23530	284119
23543	617
23543	1207
23543	2099
23543	2100
23543	3159
23543	3187
23543	5939
23543	6311
23543	7916
23543	9698
23543	9931
23543	10419
23543	23131
23543	23369
23543	23543
23543	25793
23543	29117
23543	29978
23543	55697
23543	55833
23543	64219
23543	64778
23543	65094
23543	83732
23543	84970
23543	90580
23543	91369
23543	124540
23543	337967
23550	8239
23553	26330
23555	102
23555	2995
23555	8945
23555	23299
23555	163183
23557	274
23557	476
23557	667
23557	1785
23557	1937
23557	3837
23557	3858
23557	3868
23557	3872
23557	3880
23557	3895
23557	3915
23557	5339
23557	6616
23557	6711
23557	7168
23557	7169
23557	7171
23557	7531
23557	7534
23557	8476
23557	8518
23557	9135
23557	10524
23557	10989
23557	11143
23557	23499
23557	25959
23557	27342
23557	54830
23557	54971
23557	79784
23557	84676
23557	92689
23558	372
23558	1314
23558	1315
23558	1499
23558	1933
23558	1956
23558	2099
23558	3856
23558	3857
23558	3875
23558	4646
23558	5429
23558	6188
23558	6233
23558	7316
23558	8359
23558	9223
23558	9276
23558	10075
23558	10521
23558	10574
23558	11059
23558	11060
23558	11316
23558	22820
23558	22905
23558	23327
23558	29979
23558	51567
23558	51720
23558	64682
23558	80273
23558	83871
23558	165918
23558	404093
23560	563
23560	1315
23560	1655
23560	3475
23560	4839
23560	6155
23560	6617
23560	6780
23560	8575
23560	10113
23560	10153
23560	10197
23560	10199
23560	10556
23560	10607
23560	10813
23560	10940
23560	10969
23560	22803
23560	23212
23560	23510
23560	23560
23560	25873
23560	26155
23560	28973
23560	29889
23560	29997
23560	51068
23560	51154
23560	51202
23560	51520
23560	54552
23560	54606
23560	55153
23560	55272
23560	55299
23560	83743
23560	84154
23560	134430
23564	637
23564	1207
23564	2023
23564	2036
23564	2037
23564	3054
23564	3094
23564	4357
23564	8209
23564	8473
23564	11315
23564	23136
23564	25932
23564	26056
23564	51110
23564	54704
23564	55697
23564	84681
23567	104
23567	5515
23567	6627
23567	9136
23567	10969
23567	11103
23567	29789
23567	51808
23567	55299
23567	55342
23567	55922
23567	57510
23569	351
23569	2002
23569	3065
23569	3066
23569	7157
23569	51147
23580	351
23580	989
23580	2274
23580	4735
23580	5413
23580	5414
23580	10801
23580	23157
23580	23176
23580	55752
23580	80311
23581	834
23581	835
23581	841
23581	843
23582	358
23582	595
23582	3146
23582	3725
23582	4798
23582	6311
23582	6397
23582	7711
23582	7766
23582	9338
23582	10987
23582	11253
23582	26505
23582	29088
23582	29128
23582	29844
23582	51377
23582	51406
23582	51545
23582	51548
23582	54478
23582	55713
23582	55957
23582	56906
23582	57474
23582	57639
23582	57645
23582	58504
23582	58524
23582	64781
23582	64927
23582	79818
23582	79943
23582	80764
23582	83541
23582	83758
23582	84124
23582	84331
23582	84619
23582	84645
23582	90594
23582	90874
23582	93082
23582	93474
23582	116832
23582	126003
23582	136051
23582	144404
23582	146540
23582	147657
23582	147660
23582	148254
23582	163050
23582	169841
23582	199692
23582	201232
23582	203245
23582	246176
23582	255101
23582	283899
23582	286075
23582	339345
23582	348180
23582	373156
23582	389741
23582	399693
23582	401508
23582	441150
23582	441208
23582	494514
23586	867
23586	1540
23586	3661
23586	5478
23586	5537
23586	5781
23586	6714
23586	7316
23586	8517
23586	8878
23586	9641
23586	9830
23586	9958
23586	9960
23586	10273
23586	10616
23586	23586
23586	23770
23586	26064
23586	29110
23586	54941
23586	55379
23586	55904
23586	56897
23586	57506
23586	80196
23586	80335
23586	90850
23586	126364
23586	340061
23589	2286
23589	3303
23589	5093
23589	81704
23589	375791
23589	386675
23589	386681
23589	386682
23589	388677
23589	101060226
23595	351
23595	672
23595	4998
23595	5000
23598	166
23598	367
23598	1857
23598	3185
23598	3187
23598	3316
23598	3884
23598	4005
23598	4188
23598	4488
23598	5204
23598	5252
23598	7248
23598	8241
23598	9802
23598	11030
23598	11060
23598	11339
23598	23371
23598	23598
23598	23746
23598	51741
23598	79869
23598	83896
23598	84445
23598	85293
23598	284352
23598	337967
23598	375791
23603	71
23603	2107
23603	2617
23603	2771
23603	2923
23603	3020
23603	4005
23603	5879
23603	6117
23603	6500
23603	6897
23603	7171
23603	7419
23603	7879
23603	9255
23603	10096
23603	10113
23603	10726
23603	22852
23603	23788
23603	26292
23603	57175
23603	64855
23603	64969
23603	80777
23603	93380
23603	201595
23603	261726
23607	70
23607	207
23607	829
23607	830
23607	832
23607	867
23607	868
23607	1785
23607	1956
23607	3164
23607	3227
23607	3636
23607	4893
23607	5867
23607	6456
23607	7182
23607	8518
23607	8848
23607	9221
23607	9897
23607	10728
23607	23325
23607	23607
23607	23624
23607	26959
23607	29959
23607	51574
23607	79184
23608	1616
23608	5886
23608	6386
23608	7015
23608	8312
23608	26986
23608	53347
23608	55432
23608	84140
23613	115
23613	1108
23613	1457
23613	1460
23613	1876
23613	3066
23613	3839
23613	3845
23613	4223
23613	4869
23613	5711
23613	5927
23613	5928
23613	5931
23613	6597
23613	7019
23613	7798
23613	7862
23613	8350
23613	8359
23613	9112
23613	9219
23613	9402
23613	10523
23613	10969
23613	11335
23613	23028
23613	23186
23613	23199
23613	23269
23613	23286
23613	29109
23613	51065
23613	51222
23613	51317
23613	51575
23613	53615
23613	54815
23613	55506
23613	55758
23613	55907
23613	56259
23613	56704
23613	57062
23613	57459
23613	57504
23613	85461
23613	116984
23621	1453
23621	10313
23621	23163
23621	57142
23623	351
23623	3185
23623	4102
23623	4105
23623	9500
23623	9533
23623	51741
23623	54535
23623	64112
23623	337967
23624	207
23624	894
23624	1021
23624	1030
23624	1158
23624	1398
23624	1956
23624	1969
23624	2064
23624	2264
23624	2534
23624	4026
23624	4067
23624	4194
23624	4609
23624	4771
23624	5018
23624	5606
23624	5894
23624	6464
23624	6714
23624	6794
23624	7015
23624	7157
23624	7205
23624	7316
23624	7321
23624	7322
23624	7323
23624	7525
23624	7535
23624	8314
23624	9260
23624	10163
23624	10787
23624	23148
23624	23191
23624	26524
23624	55743
23624	55845
23624	83737
23633	405
23633	2034
23633	3276
23633	3837
23633	3838
23633	3843
23633	4001
23633	5701
23633	5901
23633	6135
23633	7265
23633	7690
23633	8487
23633	9500
23633	9643
23633	9883
23633	10524
23633	10528
23633	10541
23633	10623
23633	10933
23633	11331
23633	28960
23633	29123
23633	54512
23633	64802
23637	4999
23637	9910
23641	358
23641	7004
23641	7678
23641	23641
23641	26121
23641	26574
23641	27343
23641	51256
23641	54552
23641	54906
23641	56259
23641	63898
23641	64927
23641	80125
23641	80764
23641	84619
23641	84708
23641	84914
23641	115106
23641	163050
23644	23
23644	1653
23644	3608
23644	4836
23644	5984
23644	9815
23644	10643
23644	27292
23644	91746
23646	3189
23646	149111
23647	351
23647	382
23647	2801
23647	3868
23647	5213
23647	5966
23647	6386
23647	6642
23647	6774
23647	7274
23647	8835
23647	10611
23647	23647
23647	27236
